,CustomerKey,Name,OrderCount,CustomerOrderingType
11916,1657423,Ronny Phipps,1,VIP Customer
12457,1725275,Hazel Drennan,1,VIP Customer
13237,1830441,Gail Chambers,1,VIP Customer
13678,1890847,Jessica Small,1,VIP Customer
12694,1755967,Edward Lehman,1,VIP Customer
14466,1993084,Petra Junker,1,VIP Customer
11531,1604393,Jordan Carey,1,VIP Customer
12252,1700722,John Perez,1,VIP Customer
12254,1701356,Rodney Liggins,1,VIP Customer
13673,1889963,Betty Earnest,1,VIP Customer
14955,2059607,Marina Olsson,1,VIP Customer
11534,1605063,William Barbara,1,VIP Customer
14465,1993046,Gustav Bang,1,VIP Customer
13675,1890413,David Anaya,1,VIP Customer
12255,1701378,Kathleen Greig,1,VIP Customer
14467,1993577,Niels Schultz,1,VIP Customer
11536,1605191,Karen Wilkins,1,VIP Customer
14951,2058877,Nikolaj Forsberg,1,VIP Customer
14950,2058824,Kim Lennert,1,VIP Customer
13780,1907354,Manuel Bancroft,1,VIP Customer
12463,1726992,Robert Bradley,1,VIP Customer
12462,1726826,Christine Ottinger,1,VIP Customer
11548,1606767,Andrew Baker,1,VIP Customer
12456,1725170,Floyd Rozier,1,VIP Customer
13587,1878939,Suzanne Jones,1,VIP Customer
13219,1828009,Julia Hunsucker,1,VIP Customer
13223,1828608,Jason Carlson,1,VIP Customer
13221,1828414,Aaron Collis,1,VIP Customer
13591,1879346,Daniel Turner,1,VIP Customer
12820,1773123,Martha Schmidt,1,VIP Customer
14070,1941248,Liva Christensen,1,VIP Customer
14931,2055720,Tobias Heilmann,1,VIP Customer
14929,2055601,Kenzie MacDonald,1,VIP Customer
13860,1915871,Sandra Hermansen,1,VIP Customer
13680,1891392,Conrad Sumner,1,VIP Customer
13776,1906639,Sarah Kaestner,1,VIP Customer
13217,1827887,Frances Lankford,1,VIP Customer
14926,2055186,Ryley Black,1,VIP Customer
11561,1608642,Carol Fletcher,1,VIP Customer
14925,2055131,Indiana Lahey,1,VIP Customer
13515,1869091,Donna Miller,1,VIP Customer
13019,1801025,Kevin Marrufo,1,VIP Customer
14487,1996680,Jeremy Arrieta,1,VIP Customer
13777,1906758,Jirí Caha,1,VIP Customer
12822,1773342,William Daugherty,1,VIP Customer
12692,1755769,Rolando Cusick,1,VIP Customer
14940,2057186,Ali Fitzgerald,1,VIP Customer
13232,1829841,Ramon Nipper,1,VIP Customer
12455,1724894,Irene Rogers,1,VIP Customer
13228,1829128,Linda Dixon,1,VIP Customer
11550,1606868,John Carey,1,VIP Customer
13683,1891564,Donna Woods,1,VIP Customer
11915,1657334,Kermit Bolton,1,VIP Customer
11553,1607152,Lisa Dye,1,VIP Customer
14937,2057009,Naja Heilmann,1,VIP Customer
12824,1773767,Ema Webb,1,VIP Customer
14936,2056984,Kevin Sundström,1,VIP Customer
12260,1702039,Whitney Deangelis,1,VIP Customer
14479,1995928,Marta Lukic,1,VIP Customer
14483,1996127,Benjamin Oster,1,VIP Customer
14211,1959253,Sharon Thompson,1,VIP Customer
11519,1603102,Ronald Nicoll,1,VIP Customer
0,301,Lilly Harding,1,VIP Customer
11296,1574270,Jerry Shively,1,VIP Customer
2868,386574,Richard Keith,1,VIP Customer
2865,385893,Willie Lauer,1,VIP Customer
2864,385854,Ruth Erdmann,1,VIP Customer
2861,385734,David Culbertson,1,VIP Customer
2854,385255,Josephine Callahan,1,VIP Customer
2851,384493,James Valentin,1,VIP Customer
2840,382932,Michael French,1,VIP Customer
2836,382538,Michele Ortega,1,VIP Customer
2832,382291,Heidi Exum,1,VIP Customer
2829,382089,Adele Beatty,1,VIP Customer
2828,381991,Helen Sonnier,1,VIP Customer
2824,381255,Vikki Heskett,1,VIP Customer
2819,381061,Amos Dill,1,VIP Customer
2816,380675,Lee Neeley,1,VIP Customer
2815,380462,Doris Orr,1,VIP Customer
2814,380313,Kevin Peter,1,VIP Customer
2807,379021,Nicholas McCrae,1,VIP Customer
2804,378751,Stephanie Mills,1,VIP Customer
2803,378610,Douglas Davis,1,VIP Customer
2799,378064,Sandra Britton,1,VIP Customer
2798,378059,Robert Lewis,1,VIP Customer
2797,378023,Holly Tait,1,VIP Customer
2786,376862,Christina Conger,1,VIP Customer
2785,376607,Monnie Terry,1,VIP Customer
2781,375770,John Elswick,1,VIP Customer
2777,375359,Mark Cox,1,VIP Customer
2776,375225,Joseph Morales,1,VIP Customer
2775,374823,Robert Lineberger,1,VIP Customer
2867,386552,Mary Hammock,1,VIP Customer
2869,386609,Catherine McRee,1,VIP Customer
2771,374242,Carol Abraham,1,VIP Customer
2870,386720,Meghan Brickey,1,VIP Customer
2940,395664,Janice Horner,1,VIP Customer
2938,395280,Chris Duley,1,VIP Customer
2936,395073,Michael Vandermark,1,VIP Customer
2934,394802,Robert Glenn,1,VIP Customer
2933,394778,Melinda Santos,1,VIP Customer
2932,394530,Mary Davis,1,VIP Customer
2931,394434,Melissa Anthony,1,VIP Customer
2930,394231,Ruben Webb,1,VIP Customer
2929,394181,Debbie Watkins,1,VIP Customer
2928,394173,Jay Jones,1,VIP Customer
2925,393616,Donald McDonald,1,VIP Customer
2923,392703,William Woodhouse,1,VIP Customer
2919,392372,Ellen Bentley,1,VIP Customer
2918,392359,Susan Seaman,1,VIP Customer
2915,392041,Charles Vasquez,1,VIP Customer
2910,391619,James Hicks,1,VIP Customer
2905,391003,Ashley Jackson,1,VIP Customer
2902,390804,Alphonso Simon,1,VIP Customer
2898,389928,Felix Thompson,1,VIP Customer
2897,389592,David Lanza,1,VIP Customer
2893,389421,Jennifer Johnson,1,VIP Customer
2890,389130,Keith Montgomery,1,VIP Customer
2888,388990,Robert Magers,1,VIP Customer
2886,388855,Natasha Stacey,1,VIP Customer
2879,387809,Linda Anderson,1,VIP Customer
2876,387530,Kevin Houser,1,VIP Customer
2872,387136,Peter Dunbar,1,VIP Customer
2773,374580,Lucila Hession,1,VIP Customer
2769,374192,Sheryl Rickard,1,VIP Customer
2944,396567,Shawanda Abreu,1,VIP Customer
2692,364677,Doris Duncan,1,VIP Customer
2683,363382,Shane Landry,1,VIP Customer
2682,362993,Leo Schaal,1,VIP Customer
2679,362263,Mario Ellis,1,VIP Customer
2675,362027,Carl Jones,1,VIP Customer
2672,361450,Cheri Lunceford,1,VIP Customer
2671,361237,Christopher Sanders,1,VIP Customer
2668,360795,Mark Hoffman,1,VIP Customer
2666,360378,Vincent Matus,1,VIP Customer
2658,358861,Clifford Marshall,1,VIP Customer
2656,358665,Nancy Jackson,1,VIP Customer
2655,358637,Jason Reed,1,VIP Customer
2654,358635,Gregory Pons,1,VIP Customer
2653,358604,Lawrence Bothwell,1,VIP Customer
2651,358229,Brian Jones,1,VIP Customer
2649,357973,Cheryl Maxwell,1,VIP Customer
2648,357970,Jose Thomas,1,VIP Customer
2644,357541,Judith Turner,1,VIP Customer
2642,357409,Octavia Terrell,1,VIP Customer
2641,357376,Adriana Riley,1,VIP Customer
2640,357165,Peggy Rodriguez,1,VIP Customer
2639,357041,Kenneth Katz,1,VIP Customer
2637,356908,Diane Nieves,1,VIP Customer
2635,356810,Paige Dickerson,1,VIP Customer
2634,356660,Ed Barry,1,VIP Customer
2633,356618,David Toler,1,VIP Customer
2631,356191,Sheila Shields,1,VIP Customer
2630,356070,Elias Ponce,1,VIP Customer
2685,363524,Clifton Dortch,1,VIP Customer
2693,364718,Viola Albers,1,VIP Customer
2767,373938,Stephen Sterling,1,VIP Customer
2694,364812,Anne Ervin,1,VIP Customer
2766,373822,Kim Braun,1,VIP Customer
2765,373815,Michael Hall,1,VIP Customer
2763,373738,Joseph Davis,1,VIP Customer
2761,373334,Alexander Jennings,1,VIP Customer
2756,372516,James Billings,1,VIP Customer
2755,372476,Jose Taranto,1,VIP Customer
2752,372299,Kathryn Watkins,1,VIP Customer
2751,372075,Robert Gulley,1,VIP Customer
2750,371706,Peter Schaper,1,VIP Customer
2741,370019,James Bailey,1,VIP Customer
2738,369604,Claude Brown,1,VIP Customer
2736,368957,Timothy Dickens,1,VIP Customer
2732,368445,Aida Martin,1,VIP Customer
2731,368405,Jack Hilburn,1,VIP Customer
2727,368181,Ada Smith,1,VIP Customer
2725,367880,Anthony Kelly,1,VIP Customer
2722,367715,Anne Stephens,1,VIP Customer
2721,367414,Charles Slye,1,VIP Customer
2719,367215,Harriet Evans,1,VIP Customer
2718,367214,Isaac Hund,1,VIP Customer
2715,367004,Billy Winston,1,VIP Customer
2712,366774,Jacob Scott,1,VIP Customer
2707,366153,Evelyn Hernandez,1,VIP Customer
2705,366019,Ruth Barnes,1,VIP Customer
2703,365927,Lisa Saunders,1,VIP Customer
2702,365906,Wilma Judy,1,VIP Customer
2697,365088,Richie Bush,1,VIP Customer
2942,395963,Kisha Bloch,1,VIP Customer
2945,396631,William Miller,1,VIP Customer
2626,355513,Elaine Sparks,1,VIP Customer
3264,437651,Maik Ebersbacher,1,VIP Customer
3254,436849,Lena Kaestner,1,VIP Customer
3251,436579,Jörg Boehm,1,VIP Customer
3250,436167,Kristian Hofmann,1,VIP Customer
3248,435987,Bernd Reinhard,1,VIP Customer
3242,435410,Jennifer Dreher,1,VIP Customer
3239,435094,Thomas Neustadt,1,VIP Customer
3237,434626,Philipp Maurer,1,VIP Customer
3235,434441,Manuela Schulze,1,VIP Customer
3233,434370,Thorsten Schuhmacher,1,VIP Customer
3232,434211,Christina Probst,1,VIP Customer
3230,433922,Ralf Eichelberger,1,VIP Customer
3227,433532,Max Kuester,1,VIP Customer
3226,433457,Anna Maurer,1,VIP Customer
3224,433399,Sabine Fenstermacher,1,VIP Customer
3220,432823,Marko Weisz,1,VIP Customer
3206,431386,Klaudia Schröder,1,VIP Customer
3203,431161,Brigitte Bach,1,VIP Customer
3196,430140,Uwe Herz,1,VIP Customer
3195,429934,Kristin Eberhardt,1,VIP Customer
3194,429862,Bernd Busch,1,VIP Customer
3193,429783,Luca Strauss,1,VIP Customer
3189,429450,Yvonne Lehmann,1,VIP Customer
3187,428901,Marko Vogler,1,VIP Customer
3186,428750,Karin Mueller,1,VIP Customer
3184,428561,Bernd Roth,1,VIP Customer
3182,428420,Jörg Werfel,1,VIP Customer
3174,426989,Leah Braun,1,VIP Customer
3258,437380,Leah Schroeder,1,VIP Customer
3265,438049,Jessika Hoffmann,1,VIP Customer
3166,424866,Christine Barth,1,VIP Customer
3266,438322,Heike Becker,1,VIP Customer
3354,448665,Christin Frueh,1,VIP Customer
3353,448594,Jens Gärtner,1,VIP Customer
3351,448183,Claudia Foerster,1,VIP Customer
3349,447603,Steffen Fleischer,1,VIP Customer
3348,447492,Ulrike Gersten,1,VIP Customer
3347,447329,Leon Sankt,1,VIP Customer
3346,447309,Sven Urner,1,VIP Customer
3345,447201,Doreen Lehrer,1,VIP Customer
3338,446468,Katharina Schroeder,1,VIP Customer
3336,446227,Jennifer Adler,1,VIP Customer
3334,446069,Franziska Weiss,1,VIP Customer
3328,445719,Christine Jung,1,VIP Customer
3326,445445,Katja Scholz,1,VIP Customer
3325,445434,Jens Neustadt,1,VIP Customer
3324,445423,Tanja Koenig,1,VIP Customer
3323,445348,Christian Reiniger,1,VIP Customer
3319,445098,Annett Meier,1,VIP Customer
3318,444852,Katja Shuster,1,VIP Customer
3314,444667,Leonie Pfeifer,1,VIP Customer
3307,443951,Alexander Lehmann,1,VIP Customer
3294,442351,Marina Pabst,1,VIP Customer
3293,442111,Andreas Goldschmidt,1,VIP Customer
3291,441933,Uwe Wirtz,1,VIP Customer
3290,441568,Anja Brauer,1,VIP Customer
3289,441477,Luca Moench,1,VIP Customer
3281,440410,Daniel Winkel,1,VIP Customer
3276,439935,Jana Sanger,1,VIP Customer
3171,426057,Melanie Nagel,1,VIP Customer
3162,424438,Jessica Abt,1,VIP Customer
2946,396894,Sasha Cooper,1,VIP Customer
3048,409591,Lukas Shuster,1,VIP Customer
3032,407021,Nicole Hertzog,1,VIP Customer
3029,406124,Swen Schulz,1,VIP Customer
3020,405032,Daniel Propst,1,VIP Customer
3018,404911,Tanja Bieber,1,VIP Customer
3014,404431,Juliane Fiedler,1,VIP Customer
3012,404266,Marcel Herz,1,VIP Customer
3011,404256,Lisa Peters,1,VIP Customer
3007,403740,Philipp Moeller,1,VIP Customer
3006,403702,Michael Sanger,1,VIP Customer
3005,403540,Gabriele Reinhard,1,VIP Customer
3001,403313,Ralf Kruger,1,VIP Customer
3000,403041,Silke Waechter,1,VIP Customer
2994,402375,Katrin Bar,1,VIP Customer
2993,402355,Jens Schultheiss,1,VIP Customer
2992,402306,Uta Winkel,1,VIP Customer
2990,401904,Florian Gruenewald,1,VIP Customer
2988,401492,Max Weissmuller,1,VIP Customer
2987,401389,Dennis Nagel,1,VIP Customer
2982,401026,Peter Wirth,1,VIP Customer
2979,400656,Barbara Pfeiffer,1,VIP Customer
2976,400068,Lisa Bachmeier,1,VIP Customer
2975,400062,Eric Drechsler,1,VIP Customer
2963,398577,Michael Cohen,1,VIP Customer
2961,398311,Shirley Moore,1,VIP Customer
2960,398196,Barbara List,1,VIP Customer
2958,398100,Daniel Bray,1,VIP Customer
2957,398085,Jacob Mosley,1,VIP Customer
3046,409270,Ute Faust,1,VIP Customer
3049,409719,Philipp Wagner,1,VIP Customer
3158,424102,Tom Friedman,1,VIP Customer
3055,410429,Stephan Gaertner,1,VIP Customer
3153,423757,Sara Ehrlichmann,1,VIP Customer
3152,423693,Sophia Shuster,1,VIP Customer
3141,422093,Dirk Bürger,1,VIP Customer
3139,421944,Kristian Baumgaertner,1,VIP Customer
3138,421862,Torsten Maurer,1,VIP Customer
3137,421418,Uwe Koenig,1,VIP Customer
3134,421207,Vanessa Wurfel,1,VIP Customer
3129,420688,Peter Sommer,1,VIP Customer
3127,420259,Marcel Schulz,1,VIP Customer
3120,419191,Tim Möller,1,VIP Customer
3109,417789,Christian Fruehauf,1,VIP Customer
3103,417129,Thorsten Wagner,1,VIP Customer
3101,416834,Paul Jung,1,VIP Customer
3100,416655,Max Bosch,1,VIP Customer
3095,416365,Robert Baier,1,VIP Customer
3093,416182,Christian Mayer,1,VIP Customer
3085,414116,Jan Shuster,1,VIP Customer
3083,413919,Philipp Schwab,1,VIP Customer
3080,413607,Karolin Nacht,1,VIP Customer
3078,413393,Dieter Weiß,1,VIP Customer
3076,413289,Antje Hartmann,1,VIP Customer
3072,412514,Ralph Schneider,1,VIP Customer
3071,412280,Andrea Zimmer,1,VIP Customer
3069,412039,Sara Foerster,1,VIP Customer
3067,411778,Anna Schröder,1,VIP Customer
3064,411322,Michael Lehmann,1,VIP Customer
3063,411312,Marko Eggers,1,VIP Customer
2627,355542,Robert Vickers,1,VIP Customer
2623,355102,Sandra Ambriz,1,VIP Customer
3363,450633,Daniela Schuhmacher,1,VIP Customer
2178,295279,Damien Bush,1,VIP Customer
2172,294837,Peggy Vanish,1,VIP Customer
2167,294123,Silvia Alexander,1,VIP Customer
2165,293746,Sharon Coburn,1,VIP Customer
2161,293152,Timothy Skaggs,1,VIP Customer
2160,293139,Jody Osterberg,1,VIP Customer
2158,292894,Lillian Canada,1,VIP Customer
2157,292812,Jeffrey Warner,1,VIP Customer
2156,292797,Elissa Paulson,1,VIP Customer
2152,292301,Denise Watkins,1,VIP Customer
2151,292261,Douglas Helton,1,VIP Customer
2142,291316,Daisy Driscoll,1,VIP Customer
2141,291149,Harold Cooper,1,VIP Customer
2140,290918,Stella Stanley,1,VIP Customer
2136,290166,Nick Cannon,1,VIP Customer
2131,289616,Anna Miller,1,VIP Customer
2127,289281,Eugene Burkholder,1,VIP Customer
2126,289230,Rose Lemons,1,VIP Customer
2124,288667,Sarah McCoy,1,VIP Customer
2123,288614,Tony Sun,1,VIP Customer
2121,288532,Antony Depaz,1,VIP Customer
2119,288302,Dwayne Rogers,1,VIP Customer
2117,287889,Kay Gibson,1,VIP Customer
2113,286900,Joslyn Dubuque,1,VIP Customer
2109,286542,Elizabeth Williams,1,VIP Customer
2108,286350,Kathleen Stoneking,1,VIP Customer
2105,286075,Ernest Sommer,1,VIP Customer
2103,285844,Edward Kerr,1,VIP Customer
2174,294877,Holly Novello,1,VIP Customer
2180,296522,James Rice,1,VIP Customer
2097,285106,Virgie Porter,1,VIP Customer
2182,296620,Felicia Moberly,1,VIP Customer
2247,306521,Kelly Primus,1,VIP Customer
2246,306444,Ronald Lashbrook,1,VIP Customer
2242,305956,Nancie Chestnut,1,VIP Customer
2235,305212,Nathanael Gutierrez,1,VIP Customer
2234,305153,Peter Goodnight,1,VIP Customer
2228,304576,Ryan Cole,1,VIP Customer
2227,304323,Lisa Springer,1,VIP Customer
2225,304034,Jodie Crawford,1,VIP Customer
2224,303921,John Orozco,1,VIP Customer
2218,302990,Larry Branson,1,VIP Customer
2215,302582,Kristan Wilmes,1,VIP Customer
2213,302427,John Sommerfield,1,VIP Customer
2212,302416,Patti Wright,1,VIP Customer
2211,302229,James Frey,1,VIP Customer
2209,301925,Maryann Johnson,1,VIP Customer
2208,301736,Josephine McDaniel,1,VIP Customer
2206,301521,Rebbecca Gayle,1,VIP Customer
2203,301063,Patricia Jones,1,VIP Customer
2200,300543,Gail George,1,VIP Customer
2198,300336,Marquita Lundberg,1,VIP Customer
2193,299741,Marilyn Lundy,1,VIP Customer
2192,299724,Rebecca Kruse,1,VIP Customer
2189,299057,Jackie Braun,1,VIP Customer
2188,298661,Jerry Grantham,1,VIP Customer
2186,298153,Marie Samson,1,VIP Customer
2185,297674,Fred Jenkins,1,VIP Customer
2183,297418,Sherie Gibbs,1,VIP Customer
2102,285730,Sharon Vann,1,VIP Customer
2096,284942,Christopher Kuhn,1,VIP Customer
2259,308523,Tina Frost,1,VIP Customer
2004,271994,Ernest Hunter,1,VIP Customer
1998,271355,Henry Felker,1,VIP Customer
1997,271212,Deborah Wahl,1,VIP Customer
1988,270509,Bradley Stokes,1,VIP Customer
1986,270359,Jean Gutierrez,1,VIP Customer
1974,268815,Joyce Sunseri,1,VIP Customer
1973,268787,Joyce Hague,1,VIP Customer
1972,268745,Freddy Howell,1,VIP Customer
1969,268540,Jennie Wilkins,1,VIP Customer
1968,268520,Stephanie Manning,1,VIP Customer
1967,268465,Elton Altieri,1,VIP Customer
1966,268251,Richard O'Neill,1,VIP Customer
1965,267691,Michael Wilson,1,VIP Customer
1960,266658,David Lee,1,VIP Customer
1957,266254,Gina Ward,1,VIP Customer
1956,266212,Anthony Taulbee,1,VIP Customer
1950,265704,Donald Velez,1,VIP Customer
1945,265326,Hassan Taylor,1,VIP Customer
1944,265007,John Clark,1,VIP Customer
1943,264866,Shantell Freeman,1,VIP Customer
1942,264718,Rebecca Scheffel,1,VIP Customer
1939,264515,Frances Hale,1,VIP Customer
1935,263446,Micheal Harms,1,VIP Customer
1929,262802,Mozelle Orth,1,VIP Customer
1926,262645,Rachael Lawson,1,VIP Customer
1925,262393,Yetta Whitaker,1,VIP Customer
1924,262089,Dianna Vosburg,1,VIP Customer
1917,261669,Jason Lukasik,1,VIP Customer
2002,271865,Mark Foster,1,VIP Customer
2005,272087,Andrea Higgins,1,VIP Customer
2090,284118,Terri Nelson,1,VIP Customer
2008,272362,Robert Kelley,1,VIP Customer
2089,284037,Daniel Brink,1,VIP Customer
2087,283894,John Combs,1,VIP Customer
2083,283716,Larry Griffin,1,VIP Customer
2081,283594,Leonard Mone,1,VIP Customer
2079,283228,William Richarson,1,VIP Customer
2073,282098,Alfredia Mack,1,VIP Customer
2069,281553,Marissa Gay,1,VIP Customer
2064,280305,John Dyson,1,VIP Customer
2060,279490,Bonnie Handy,1,VIP Customer
2056,279068,Timothy Carter,1,VIP Customer
2055,278979,Angela Turner,1,VIP Customer
2053,278695,Reginald Juarez,1,VIP Customer
2052,278568,Billy Henderson,1,VIP Customer
2047,277906,John Miller,1,VIP Customer
2044,277215,Charles Black,1,VIP Customer
2043,277189,Edith Williams,1,VIP Customer
2041,276912,Antonia Chavis,1,VIP Customer
2036,276205,Rhonda Armstrong,1,VIP Customer
2029,275830,Cecil Conn,1,VIP Customer
2025,275140,Dana Snider,1,VIP Customer
2022,274778,Jan Linneman,1,VIP Customer
2020,274692,Neil Smith,1,VIP Customer
2018,273939,Jennifer Clayborn,1,VIP Customer
2015,273404,Kristina Abbey,1,VIP Customer
2014,272995,Kenneth Kwiatkowski,1,VIP Customer
2013,272828,John Thomas,1,VIP Customer
2011,272662,Helen West,1,VIP Customer
2255,307838,James Gustafson,1,VIP Customer
2261,308716,Bernadette Nunez,1,VIP Customer
2622,354518,Nathan Bettis,1,VIP Customer
2531,345044,Michael Mosqueda,1,VIP Customer
2529,344745,Misty Thompson,1,VIP Customer
2524,343400,Lisa Smith,1,VIP Customer
2523,343285,Norma Weaver,1,VIP Customer
2516,342674,Shelley Kiser,1,VIP Customer
2509,341265,Carolyn Montgomery,1,VIP Customer
2507,341134,Amber Ginn,1,VIP Customer
2504,340665,Sue Garza,1,VIP Customer
2498,340288,Sonya Williams,1,VIP Customer
2495,339412,Tammy Kendall,1,VIP Customer
2488,338420,Margaret Fry,1,VIP Customer
2487,338278,Levi Ochoa,1,VIP Customer
2486,337903,Janie Molina,1,VIP Customer
2484,337783,Genevieve Klos,1,VIP Customer
2479,337518,Cecilia Downs,1,VIP Customer
2477,336582,Robert Huffman,1,VIP Customer
2475,336525,Richard Bell,1,VIP Customer
2469,336090,Daniel Sutton,1,VIP Customer
2468,336053,Demetrius Bowman,1,VIP Customer
2467,335432,Donald Engstrom,1,VIP Customer
2463,334975,Johnathon Franks,1,VIP Customer
2462,334926,Laura Eckhoff,1,VIP Customer
2460,334760,Richard Martinez,1,VIP Customer
2457,334231,Donald Wilson,1,VIP Customer
2456,334155,Jason Stewart,1,VIP Customer
2454,333927,Cynthia Reed,1,VIP Customer
2450,333599,Frankie Langley,1,VIP Customer
2448,333545,Brandon Good,1,VIP Customer
2530,344864,Andrew Suarez,1,VIP Customer
2535,345744,Daniel Harper,1,VIP Customer
2446,333330,Frank Brown,1,VIP Customer
2538,345862,Kathleen Jean,1,VIP Customer
2619,354278,Louise Marshall,1,VIP Customer
2618,354272,Derrick Kleckner,1,VIP Customer
2612,353918,Patrick Elmore,1,VIP Customer
2611,353909,Henry Young,1,VIP Customer
2608,353597,James Fraise,1,VIP Customer
2607,353444,Craig Wasson,1,VIP Customer
2603,352933,Eleanor Lane,1,VIP Customer
2598,352235,Ruth Gay,1,VIP Customer
2595,351994,Oliver Deane,1,VIP Customer
2591,351665,Wilbert Miller,1,VIP Customer
2589,351613,Alan Perry,1,VIP Customer
2587,351396,Patricia Anthony,1,VIP Customer
2586,351202,Kristy Patterson,1,VIP Customer
2585,351068,Kali Falbo,1,VIP Customer
2579,350588,Melissa Savage,1,VIP Customer
2576,350201,Richard Wagner,1,VIP Customer
2572,349665,Jason Crosby,1,VIP Customer
2571,349653,John Kennedy,1,VIP Customer
2570,349379,Jack Rickard,1,VIP Customer
2569,349364,Christopher Avina,1,VIP Customer
2568,349322,Linda Baker,1,VIP Customer
2567,349155,Melissa Colton,1,VIP Customer
2558,348102,Eduardo Wilson,1,VIP Customer
2556,347907,Emil McNeil,1,VIP Customer
2544,346632,Phyllis Brown,1,VIP Customer
2543,346321,Morgan Ortiz,1,VIP Customer
2540,345942,Helen Kenney,1,VIP Customer
2447,333496,Derrick Louviere,1,VIP Customer
2445,333259,Scott Easterday,1,VIP Customer
2264,308827,Diane Newman,1,VIP Customer
2355,320355,Steve Corral,1,VIP Customer
2353,320314,Bill Stack,1,VIP Customer
2344,318980,Carmel Perez,1,VIP Customer
2337,318016,Anthony Warrick,1,VIP Customer
2334,317620,Lesli Divito,1,VIP Customer
2333,317276,Danielle Lindeman,1,VIP Customer
2329,316566,Darren Gossett,1,VIP Customer
2322,315729,Janet Bishop,1,VIP Customer
2321,315725,Paula McMichael,1,VIP Customer
2318,315096,Johnny Clarke,1,VIP Customer
2313,314470,Georgia Roberts,1,VIP Customer
2311,314239,Pierre Castaneda,1,VIP Customer
2310,314133,Dalia Gaylord,1,VIP Customer
2306,313633,Janet Hayden,1,VIP Customer
2305,313568,William Battle,1,VIP Customer
2296,312432,Mark Hammond,1,VIP Customer
2295,312368,Cathy Jasso,1,VIP Customer
2294,312359,Tara Garcia,1,VIP Customer
2292,312067,Donna Johnson,1,VIP Customer
2291,311990,Herbert Harry,1,VIP Customer
2287,311659,Curtis Richardson,1,VIP Customer
2286,311640,Jodi Iverson,1,VIP Customer
2284,311561,Velda Hicks,1,VIP Customer
2283,311539,Meredith Lewis,1,VIP Customer
2280,311312,Jean Zuniga,1,VIP Customer
2279,310861,Gerard Carty,1,VIP Customer
2271,309936,Margaret Osborn,1,VIP Customer
2270,309829,Donald Pasco,1,VIP Customer
2354,320342,Thresa Marx,1,VIP Customer
2358,320919,Pamela Garvey,1,VIP Customer
2442,332616,Jesse Dowd,1,VIP Customer
2359,320954,Christine Lawyer,1,VIP Customer
2440,332217,Margaret West,1,VIP Customer
2437,331914,Phyllis Fortner,1,VIP Customer
2436,331910,Lisa Clatterbuck,1,VIP Customer
2426,329570,Rosa Vanover,1,VIP Customer
2424,329350,Erin Dick,1,VIP Customer
2423,329348,Millicent Hopkins,1,VIP Customer
2422,329216,Peter Anderson,1,VIP Customer
2421,329056,Angela Gay,1,VIP Customer
2418,328872,Angela Powers,1,VIP Customer
2414,328265,Florence Ferguson,1,VIP Customer
2411,327832,Patricia Barnwell,1,VIP Customer
2407,327037,Willie Johnson,1,VIP Customer
2401,326244,Benjamin Flowers,1,VIP Customer
2400,326173,Glen Johnson,1,VIP Customer
2399,326086,Jose Backlund,1,VIP Customer
2397,325920,Charles Floyd,1,VIP Customer
2396,325564,Robert McCrady,1,VIP Customer
2395,325443,Andrea Collins,1,VIP Customer
2386,323898,Jerry Marshall,1,VIP Customer
2385,323653,Marian Erwin,1,VIP Customer
2382,323150,William Ellenberger,1,VIP Customer
2380,323084,Stephen Norton,1,VIP Customer
2379,322971,Melvin Butler,1,VIP Customer
2373,322616,Ricky Gibson,1,VIP Customer
2371,322486,Maurice Zarate,1,VIP Customer
2367,321814,Eula Rosales,1,VIP Customer
2365,321501,Theodore Lamar,1,VIP Customer
3361,450469,Janina Egger,1,VIP Customer
3367,451467,Michelle Himmel,1,VIP Customer
11294,1574161,Garry Edmond,1,VIP Customer
4457,601901,Antoinette Bouvier,1,VIP Customer
4450,600885,Voleta Bazin,1,VIP Customer
4447,600354,Cher Barrientos,1,VIP Customer
4446,600343,Fayette Beaulieu,1,VIP Customer
4445,599994,Juliane Mahler,1,VIP Customer
4443,599777,Mario Möller,1,VIP Customer
4436,599083,Andrea Freitag,1,VIP Customer
4434,598961,Ulrich Fried,1,VIP Customer
4423,596143,Swen Bauer,1,VIP Customer
4416,595017,Silke Pfaff,1,VIP Customer
4403,592229,Leonie Lehmann,1,VIP Customer
4401,591906,Mario Gerber,1,VIP Customer
4400,591804,Brigitte Braun,1,VIP Customer
4387,589882,Uwe Kluge,1,VIP Customer
4386,589710,Ines Herrmann,1,VIP Customer
4385,589354,Jürgen Kaestner,1,VIP Customer
4384,589021,Michelle Schultheiss,1,VIP Customer
4383,588761,Florian Abend,1,VIP Customer
4380,588584,Lena Oster,1,VIP Customer
4379,588547,Anna Baecker,1,VIP Customer
4378,588436,Mathias Kaestner,1,VIP Customer
4373,587974,Julia Wurfel,1,VIP Customer
4372,587891,Uta Baer,1,VIP Customer
4371,587854,Tobias Fried,1,VIP Customer
4368,587501,Lucas Schwartz,1,VIP Customer
4362,586057,Anja Fruehauf,1,VIP Customer
4357,585505,Tobias Diederich,1,VIP Customer
4354,585202,Martin Moeller,1,VIP Customer
4453,601173,Clovis Fongemie,1,VIP Customer
4458,601921,Josephe Primeau,1,VIP Customer
4349,584796,Yvonne Fruehauf,1,VIP Customer
4461,602347,D'Arcy Grivois,1,VIP Customer
